Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
1500,18,459,481,940,0.589545,0.808323,10,0.590841,0.410516,1.98911,3.01525,1.00074
1600,18,48,55,103,0.614943,0.854224,10,0.603803,0.378314,2.0625,3.0625,0.992788
0,19,500,500,1000,0,0,10,0,0.975705,3.052,1.882,0.989899
100,19,495,505,1000,0.00488265,-0.0184188,10,0.0042981,0.98128,3.13535,1.9798,0.99023
200,19,516,484,1000,0.00866646,-0.00793466,10,0.00948516,1.0092,3.18023,2.03295,1.0104
300,19,498,502,1000,0.00882826,-0.000800769,10,0.00944393,1.01066,3.04217,1.8996,1.01125
400,19,474,526,1000,0.0148792,0.0115737,10,0.0149633,0.982234,3.07384,1.8903,0.990496
500,19,504,496,1000,0.00562976,-0.000393973,10,0.00578314,0.994144,2.95833,2.04365,0.999272
600,19,506,494,1000,0.0212155,0.0255419,10,0.0227476,0.968839,3.00988,1.9585,0.995528
700,19,488,512,1000,0.124056,0.145804,10,0.127249,0.885271,3.14959,2.1373,1.01283
800,19,475,525,1000,0.191647,0.232911,10,0.186023,0.78911,2.62947,2.16211,0.991981
900,19,493,507,1000,0.23634,0.317847,10,0.231046,0.749111,2.74239,2.18053,0.985561
1000,19,489,511,1000,0.299216,0.391801,10,0.300406,0.704607,2.68098,2.37219,0.991726
1100,19,523,477,1000,0.386686,0.509707,10,0.385902,0.609772,2.63098,2.49713,0.999997
1200,19,495,505,1000,0.459335,0.623517,10,0.460107,0.541211,2.3899,2.68687,1.00306
1300,19,464,536,1000,0.540314,0.754403,10,0.533844,0.454108,2.28017,2.86853,0.989722
1400,19,484,516,1000,0.563631,0.789835,10,0.564261,0.435751,2.1095,2.99793,1.00377
1500,19,511,482,993,0.594538,0.81049,10,0.586512,0.399954,1.98826,3.11742,1.00237
1600,19,58,55,113,0.637306,0.853962,10,0.628874,0.352123,1.72414,3.51724,0.990056
0,20,500,500,1000,0,0,10,0,1.02201,3.164,2.014,1.00828
100,20,483,517,1000,0.00543551,-0.0131593,10,0.00475786,0.992161,3.19462,1.84679,0.99353
200,20,490,510,1000,0.00447745,-0.0322152,10,0.0037298,0.989741,3.04898,1.93265,1.00392
300,20,506,494,1000,0.00457642,-0.0368787,10,0.00557266,0.986894,2.96443,2.02964,0.999909
400,20,515,485,1000,0.00284764,-0.0621999,10,0.00347755,0.999743,2.92816,1.95728,0.994644
500,20,496,504,1000,0.00194136,-0.0910773,10,0.00186377,0.996855,3.08266,1.96371,1.00079
600,20,492,508,1000,0.00185221,-0.085138,10,0.00161007,0.989641,3.12398,1.95528,0.997808
700,20,515,485,1000,0.00140414,-0.0989612,10,0.00138703,0.984036,2.99029,1.94951,0.989618
800,20,532,468,1000,0.00271145,-0.148598,10,0.00319122,1.00421,3.08835,1.98496,1.00012
900,20,478,522,1000,0.00255656,-0.199631,10,0.00234077,1.00548,2.98745,1.8954,1.00554
1000,20,508,492,1000,0.00142001,-0.18137,10,0.00118325,1.01204,2.98819,1.90354,1.01285
1100,20,480,520,1000,0.00250207,-0.196272,10,0.00215952,1.00089,2.96458,1.90208,1.00862
1200,20,479,521,1000,0.00284513,-0.190175,10,0.0028804,1.01073,3.14405,1.8977,1.0056
1300,20,489,511,1000,0.00262915,-0.180192,10,0.00241697,0.974427,3.04703,1.94274,0.982551
1400,20,498,502,1000,0.00199036,-0.13476,10,0.00207233,0.969389,3.03012,2.09438,0.983588
1500,20,497,503,1000,0.00258825,-0.202108,10,0.00287044,0.986202,2.97586,1.99598,0.991242
1600,20,501,499,1000,0.00288939,-0.208541,10,0.00344019,0.96784,3.0499,2.06188,0.991914
1700,20,489,511,1000,0.00331245,-0.200455,10,0.00296029,1.00691,3.13088,1.9591,1.00377
1800,20,519,481,1000,0.0022576,-0.208821,10,0.00266164,0.993946,3.10983,1.83044,0.992382
1900,20,512,488,1000,0.003036,-0.227422,10,0.0026558,0.99239,3.19922,1.88867,0.995177
2000,20,482,518,1000,0.00210583,-0.177296,10,0.00208402,1.00134,3.22407,1.81535,1.00707
2100,20,493,507,1000,0.00467428,-0.205786,10,0.0044357,0.99524,3.09331,1.92089,1.00652
2200,20,479,521,1000,0.00383739,-0.236484,10,0.00417857,0.999307,3.06263,1.94154,1.00361
2300,20,510,490,1000,0.00399992,-0.236433,10,0.00364321,0.996141,3.12745,1.84706,1.00265
2400,20,487,513,1000,0.00121146,-0.221404,10,0.0013789,1.00137,3.07803,1.90554,0.999036
2500,20,486,514,1000,0.00144929,-0.198154,10,0.00130912,1.00775,3.04321,1.91975,1.00706
2600,20,525,475,1000,0.00348961,-0.276283,10,0.00326561,0.980837,3.09143,1.76,0.993258
2700,20,504,496,1000,0.00411022,-0.297497,10,0.00428879,1.01054,2.96825,1.85516,1.01003
2800,20,487,513,1000,0.00355497,-0.286796,10,0.00408205,1.00419,3.19302,1.89322,1.00182
2900,20,503,497,1000,0.00534672,-0.257586,10,0.00506831,0.978693,3.14314,1.94831,0.994034
3000,20,498,502,1000,0.00300515,-0.20602,10,0.00297638,1.00036,2.94578,1.88956,0.990102
3100,20,506,494,1000,0.00449652,-0.207886,10,0.0048641,0.995867,3.01779,1.9249,1.01035
3200,20,503,497,1000,0.00456638,-0.183733,10,0.00381384,0.98746,2.96223,1.91451,1.00817
3300,20,495,505,1000,0.0115362,-0.192475,10,0.0110699,0.96914,2.80606,1.84444,0.982395
3400,20,494,506,1000,0.0123322,-0.370952,10,0.013321,0.982554,3.07692,1.98381,0.98724
3500,20,499,501,1000,0.00353098,-0.420393,10,0.0038311,0.992985,3.03808,1.90782,1.00409
3600,20,468,532,1000,0.00350853,-0.254795,10,0.00360451,0.992008,3.05556,1.9594,0.985802
3700,20,510,490,1000,0.00487863,-0.496745,10,0.00474779,0.988892,3.1098,1.86667,1.00422
3800,20,503,497,1000,0.0135604,-0.567274,10,0.0142176,0.981564,3.10338,1.95825,0.988854
3900,20,501,499,1000,0.00531106,-0.426401,10,0.00519067,0.99348,3.05589,1.99202,0.983951
4000,20,468,532,1000,0.00416291,-0.457502,10,0.00388496,0.995299,3.10256,1.80342,1.01481
4100,20,513,487,1000,0.00339256,-0.358314,10,0.00298482,0.979047,3.00975,1.91228,0.998226
4200,20,474,526,1000,0.00604767,-0.428397,10,0.00679687,0.996688,2.90295,1.79958,0.998712
4300,20,496,504,1000,0.00483674,-0.440605,10,0.00488405,1.00721,3.21774,1.90524,1.00199
4400,20,491,509,1000,0.00611413,-0.163266,10,0.00615338,0.99446,3.04481,1.90631,0.994782
4500,20,509,491,1000,0.00644594,-0.183265,10,0.0063345,0.983032,3.02161,2.03143,0.996693
4600,20,489,511,1000,0.00426932,-0.23694,10,0.00378394,1.00522,3.09407,1.88957,1.01425
4700,20,515,485,1000,0.00340599,-0.262857,10,0.00359031,0.972254,3.07379,1.8932,0.980408
4800,20,531,469,1000,0.0105627,-0.302283,10,0.00976912,1.01525,3.07156,1.96422,1.02178
4900,20,513,487,1000,0.0113665,-0.345795,10,0.0109265,0.989063,3.09357,1.84016,1.00188
5000,20,492,508,1000,0.0102145,-0.340608,10,0.00995408,1.01416,3.18293,1.89228,1.02017
5100,20,480,520,1000,0.0136129,-0.354318,10,0.0131131,0.970206,3.14792,1.91042,0.986591
5200,20,485,515,1000,0.0181466,-0.392268,10,0.0181633,0.98002,3.01031,1.96701,1.00433
5300,20,525,475,1000,0.0165421,-0.398617,10,0.0158366,0.97171,2.87048,1.94667,1.00377
5400,20,503,497,1000,0.0129076,-0.353129,10,0.0129694,0.972387,2.99602,1.94036,0.979895
5500,20,494,506,1000,0.00801627,-0.363435,10,0.0079695,0.996696,3.05466,1.95951,1.0058
5600,20,518,482,1000,0.0110025,-0.412265,10,0.0113235,0.99509,3.1583,1.96332,1.00369
5700,20,497,503,1000,0.0146161,-0.42111,10,0.0165762,0.99235,2.99396,1.85714,1.00322
5800,20,500,500,1000,0.0138403,-0.454808,10,0.0140251,0.978837,3.042,1.912,1.00062
5900,20,504,496,1000,0.0108966,-0.454148,10,0.0124524,0.996688,3.1131,1.90079,0.991276
6000,20,495,505,1000,0.0135577,-0.463218,10,0.0127894,0.970286,3.00404,1.96768,0.980816
6100,20,497,503,1000,0.0211269,-0.44609,10,0.0204394,0.967424,3.13883,1.9336,0.986097
6200,20,525,475,1000,0.0133252,-0.422887,10,0.0133491,0.976247,3.01143,2.01905,0.982804
6300,20,514,486,1000,0.0313775,-0.554915,10,0.0301669,0.95342,2.98638,2.00778,0.98748
6400,20,498,502,1000,0.0311474,-0.541696,10,0.0313506,0.968435,2.95382,1.96185,0.993806
6500,20,490,510,1000,0.024382,-0.558279,10,0.0248797,0.989757,3.0449,1.99388,1.00731
6600,20,499,501,1000,0.0220666,-0.515746,10,0.0201003,0.96952,3.13026,1.99198,0.996069
6700,20,508,492,1000,0.0228835,-0.57873,10,0.0228182,0.964585,3.15551,1.97441,0.99431
6800,20,514,486,1000,0.0200562,-0.641006,10,0.0195989,0.987239,3.08366,1.98444,0.995397
6900,20,524,476,1000,0.0120099,-0.699537,10,0.0109621,0.997484,2.83779,1.96183,1.004
7000,20,505,495,1000,0.0222882,-0.721624,10,0.0209761,0.992622,3.07723,2.00792,1.00334
7100,20,500,500,1000,0.0301749,-0.709926,10,0.0293088,0.969853,2.862,2.064,0.996975
7200,20,495,505,1000,0.0321274,-0.698126,10,0.0316753,0.942188,3.00606,2.01818,0.991521
7300,20,534,466,1000,0.0340775,-0.662893,10,0.0356966,0.959771,2.93258,2.03371,0.999
7400,20,541,459,1000,0.0315785,-0.615849,10,0.0331062,0.969291,3.00555,1.86876,1.01379
7500,20,485,515,1000,0.0326098,-0.586036,10,0.0328596,0.963026,3.09278,2.04948,0.998994
7600,20,506,494,1000,0.022045,-0.519237,10,0.0219686,1.00222,3.21739,1.81225,1.02253
7700,20,480,520,1000,0.0188691,-0.432359,10,0.0184237,0.984857,3.06667,1.77083,0.997984
7800,20,491,509,1000,0.0235136,-0.436286,10,0.022986,0.957338,3.00611,1.96538,0.992439
7900,20,495,505,1000,0.00871102,-0.390645,10,0.00834765,0.996809,3.11515,1.78182,1.00604
8000,20,470,530,1000,0.00594071,-0.315593,10,0.00571158,0.995398,2.96596,1.78936,1.01109
8100,20,519,481,1000,0.00703393,-0.305477,10,0.00678703,0.981335,2.92293,1.84393,0.994426
8200,20,492,508,1000,0.00444244,-0.360952,10,0.00423417,1.00199,3.09553,1.96138,1.00643
8300,20,493,507,1000,0.00682179,-0.312087,10,0.00622605,0.991015,3.07911,1.96552,0.999748
8400,20,496,504,1000,0.00894375,-0.529729,10,0.00904352,0.995481,3.04032,1.91734,0.997766
8500,20,468,532,1000,0.0128917,-0.575196,10,0.0130986,0.993455,3.09402,1.85256,0.998052
8600,20,506,494,1000,0.0305407,-0.579614,10,0.0326188,0.995593,3.25099,1.80632,1.02838
8700,20,479,521,1000,0.0249132,-0.607146,10,0.0269327,0.985482,3.04175,2.01879,1.01209
8800,20,496,504,1000,0.0406828,-0.566149,10,0.0416574,0.9449,3.04032,2.01411,0.986382
8900,20,500,500,1000,0.023658,-0.58955,10,0.0234564,0.981753,3.08,2.04,1.00761
9000,20,511,489,1000,0.0117768,-0.641628,10,0.0114533,1.00157,3.10176,1.89237,0.995462
9100,20,512,488,1000,0.0150782,-0.561091,10,0.0152254,0.98212,3.0918,1.91602,1.00087
9200,20,500,500,1000,0.0205831,-0.546674,10,0.0201169,0.980471,3.056,1.908,0.996301
9300,20,542,458,1000,0.0149092,-0.571584,10,0.0143765,0.975824,3.0941,1.88192,0.998428
9400,20,519,481,1000,0.0323398,-0.586676,10,0.0321205,0.956394,2.96146,1.98844,0.99817
9500,20,501,499,1000,0.0209387,-0.608079,10,0.019864,0.975042,3.07385,1.80639,1.00354
9600,20,491,509,1000,0.0215702,-0.617161,10,0.0220872,0.98819,3.10591,1.88798,1.01719
9700,20,509,491,1000,0.0225924,-0.622003,10,0.0222406,0.951645,2.97642,2.02358,0.984888
9800,20,475,525,1000,0.0299291,-0.565485,10,0.0294572,0.971846,3.14526,1.89474,1.00143
9900,20,496,504,1000,0.019383,-0.602926,10,0.0183564,0.965419,3.06855,1.99194,0.984729
10000,20,514,486,1000,0.0172894,-0.613311,10,0.0171525,0.991032,3.09144,1.96109,0.986825
10100,20,512,488,1000,0.0204566,-0.603776,10,0.0207749,0.992569,2.96875,1.90234,1.00332
10200,20,484,516,1000,0.029596,-0.643746,10,0.031162,0.997969,3.01653,1.90083,1.01208
10300,20,515,485,1000,0.0365938,-0.672114,10,0.03563,0.957026,3.01165,1.99806,1.00202
10400,20,501,499,1000,0.0293719,-0.67707,10,0.0277868,0.973348,3.0499,1.99202,1.01401
10500,20,499,501,1000,0.0199717,-0.680995,10,0.0196782,0.983183,3.01202,1.89579,0.99859
10600,20,515,485,1000,0.0324573,-0.670819,10,0.0301833,0.962181,3.03883,1.97476,1.00317
10700,20,506,494,1000,0.0319604,-0.644489,10,0.0311095,0.958001,3.14625,2.05336,1.00569
10800,20,466,534,1000,0.0459066,-0.714393,10,0.0444053,0.935322,3.12876,1.98283,0.988389
10900,20,503,497,1000,0.0305752,-0.681179,10,0.0287173,0.977623,2.96819,1.89066,0.999224
11000,20,514,486,1000,0.0280588,-0.681552,10,0.0268971,0.966631,3.08949,2.04669,1.00946
11100,20,469,531,1000,0.0360702,-0.748659,10,0.0348061,0.956841,2.96375,1.99574,0.993425
11200,20,498,502,1000,0.0290901,-0.758927,10,0.0289295,0.975578,2.9498,2,1.0026
11300,20,505,495,1000,0.0206864,-0.789067,10,0.0208398,0.969946,3.07723,1.99406,0.999335
11400,20,522,478,1000,0.02593,-0.789757,10,0.0275863,0.97149,2.9272,2.0728,0.999049
11500,20,514,486,1000,0.0321487,-0.779428,10,0.0327305,0.986751,3.1323,1.92023,1.00817
11600,20,503,497,1000,0.0277682,-0.836973,10,0.0279421,0.969138,2.85288,2.06163,0.991403
11700,20,514,486,1000,0.0317861,-0.851584,10,0.0311755,0.982507,3.03696,1.91245,1.00047
11800,20,463,537,1000,0.0242418,-0.934389,10,0.0229011,0.985867,3.18359,1.946,1.00298
11900,20,524,476,1000,0.0177738,-0.933142,10,0.0192419,0.980071,3.02481,2.04389,0.994373
12000,20,487,513,1000,0.0161467,-0.994363,10,0.0180207,0.989835,3.05133,1.98768,0.993308
12100,20,491,509,1000,0.0324906,-1.04955,10,0.0321307,0.973287,3.05703,2.03462,1.01449
12200,20,477,523,1000,0.0286264,-0.967295,10,0.0271676,0.964615,2.93711,2.03354,0.989142
12300,20,514,486,1000,0.0390296,-1.10271,10,0.0378703,0.964363,3.08171,1.99027,0.995207
12400,20,543,457,1000,0.0288989,-1.14899,10,0.0292453,0.98264,3.05525,1.99816,1.00651
12500,20,471,529,1000,0.0331425,-1.11797,10,0.0333542,0.946396,2.96178,1.99575,0.993998
12600,20,508,492,1000,0.0300306,-1.18764,10,0.0283799,0.967364,2.96654,1.91929,0.998888
12700,20,474,526,1000,0.0320887,-1.11742,10,0.031428,0.945531,3.0865,2.00633,0.984284
12800,20,505,495,1000,0.0400135,-1.12809,10,0.0393307,0.944901,3.05149,1.94455,1.00271
12900,20,506,494,1000,0.0320462,-1.11482,10,0.0314073,0.949887,2.9585,1.90909,0.990209
13000,20,511,489,1000,0.0340518,-1.11735,10,0.0315237,0.978376,3.08806,1.99413,1.00512
13100,20,499,501,1000,0.0388942,-1.08827,10,0.0398852,0.98099,2.98798,1.91984,1.00868
13200,20,514,486,1000,0.0300339,-1.08195,10,0.0303691,0.971015,3.15564,2.07004,1.01166
13300,20,505,495,1000,0.0333567,-1.11718,10,0.035165,0.969195,2.98812,2.0099,1.00104
13400,20,502,498,1000,0.0240966,-1.15791,10,0.0234441,0.980276,3.14143,2.05378,1.01307
13500,20,479,521,1000,0.0211597,-1.07847,10,0.0220296,0.995937,3.18998,1.85595,1.01364
13600,20,501,499,1000,0.0224494,-1.05946,10,0.0222258,0.981252,2.96806,1.88623,1.00746
13700,20,503,497,1000,0.0328133,-1.08002,10,0.0327948,0.969748,3.02982,1.97614,0.997008
13800,20,479,521,1000,0.0299529,-1.05798,10,0.0316193,0.956391,3.13152,2.03549,0.995033
13900,20,510,490,1000,0.0342112,-1.02517,10,0.0338874,0.97526,3.12549,1.95882,1.00249
14000,20,499,501,1000,0.0373284,-0.989864,10,0.0377984,0.96999,2.97796,2.03206,1.00363
14100,20,488,512,1000,0.0228205,-1.01708,10,0.0249684,0.992735,3.03893,2.03074,1.00285
14200,20,476,524,1000,0.0388282,-1.03271,10,0.0383172,0.940077,3.08193,1.87815,0.988479
14300,20,503,497,1000,0.0348681,-1.06332,10,0.0337578,0.972814,3.05567,1.86481,0.998442
14400,20,513,487,1000,0.0249694,-1.06884,10,0.0243904,0.961811,3.02729,2.03509,0.996634
14500,20,500,500,1000,0.0288429,-1.01415,10,0.0286221,0.977705,3.07,1.958,1.00239
14600,20,489,511,1000,0.0242447,-1.08522,10,0.0260063,0.982003,3.07157,1.92434,1.00793
14700,20,498,502,1000,0.0319538,-1.11122,10,0.0318245,0.976678,3.03815,1.92972,1.00294
14800,20,517,483,1000,0.0261746,-1.11016,10,0.0270267,0.971158,3.10638,2.09284,0.996996
14900,20,513,487,1000,0.0223743,-1.11444,10,0.0217389,0.994815,3.12671,1.95906,1.00512
15000,20,521,479,1000,0.0195455,-1.10804,10,0.0201686,1.00368,2.97121,1.84453,1.01846
15100,20,513,487,1000,0.0456746,-1.0311,10,0.043698,0.934675,2.97466,2.10916,0.989523
15200,20,497,503,1000,0.0220869,-1.01499,10,0.0230163,0.993565,3.06841,1.95775,1.01327
15300,20,486,514,1000,0.0278089,-1.00296,10,0.0278285,0.972204,3.07613,1.89918,1.00135
15400,20,521,479,1000,0.0250164,-0.990387,10,0.0251538,0.992471,3.06526,2.00384,0.995433
15500,20,520,480,1000,0.0397255,-0.922359,10,0.0387445,0.954229,3,1.98077,0.995168
15600,20,492,508,1000,0.0311707,-0.883542,10,0.0314304,0.978814,2.9939,1.98374,1.00257
15700,20,492,508,1000,0.0226484,-0.916863,10,0.023292,0.981515,2.95935,1.96341,1.00242
15800,20,505,495,1000,0.0207478,-0.892584,10,0.0220776,0.982379,2.96238,1.84158,0.995649
15900,20,515,485,1000,0.0172128,-0.944742,10,0.0182116,0.964275,2.98447,1.97476,0.995604
16000,20,477,523,1000,0.0152711,-0.950054,10,0.0155415,0.992214,3.10273,2.03564,1.00352
16100,20,509,491,1000,0.0167404,-1.06918,10,0.0160417,0.970827,3.0334,2.04715,0.995457
16200,20,514,486,1000,0.0315733,-1.05477,10,0.0313091,0.981733,3.04475,1.9786,1.00835
16300,20,437,563,1000,0.0189898,-1.02471,10,0.0183125,0.987788,3.07551,1.93135,1.00761
16400,20,494,506,1000,0.0307941,-1.00275,10,0.0285726,0.981398,3.11134,1.93522,0.994663
16500,20,493,507,1000,0.0295465,-0.994532,10,0.0287934,0.959902,3.17241,2.03448,0.993935
16600,20,498,502,1000,0.0221592,-1.00308,10,0.021282,0.989096,3.11647,1.93373,0.999723
16700,20,500,500,1000,0.0251475,-0.998845,10,0.0261927,0.984379,3.146,1.904,1.00403
16800,20,522,478,1000,0.032973,-0.974138,10,0.0311223,0.947059,2.91571,2.08429,0.978528
16900,20,523,477,1000,0.0368319,-0.953045,10,0.0363352,0.955594,2.99044,1.93881,0.993161
17000,20,509,491,1000,0.043532,-0.928582,10,0.0432658,0.956864,2.93713,1.89587,0.995873
17100,20,511,489,1000,0.0297715,-0.927984,10,0.0291239,0.960434,3.11546,2.16634,0.987364
17200,20,495,505,1000,0.0307544,-0.841073,10,0.032692,0.9495,2.92525,2.17172,0.992658
17300,20,525,475,1000,0.0384976,-0.792377,10,0.0359114,0.956453,3.03238,1.87429,1.00263
17400,20,501,499,1000,0.0338987,-0.77088,10,0.0320803,0.941816,2.89022,1.98802,0.984443
17500,20,517,483,1000,0.0277921,-0.740653,10,0.0290427,0.967766,2.98453,1.91876,0.998508
17600,20,509,491,1000,0.0364946,-0.721871,10,0.0377598,0.971996,2.98232,1.96464,0.997831
17700,20,484,516,1000,0.0311518,-0.711326,10,0.0308497,0.963816,3.03512,2.06198,0.983855
17800,20,487,513,1000,0.0293763,-0.746585,10,0.0275762,0.951731,2.95893,1.87474,0.993017
17900,20,500,500,1000,0.0233694,-0.778248,10,0.0242663,0.976362,3,1.83,0.997377
18000,20,516,484,1000,0.0248974,-0.804195,10,0.0258856,0.99252,3.11628,1.85271,1.01624
18100,20,509,491,1000,0.03065,-0.786342,10,0.0294126,0.963082,2.87819,1.96857,0.99163
18200,20,509,491,1000,0.0280315,-0.702757,10,0.0273276,0.966881,3.0275,1.95678,0.995186
18300,20,502,498,1000,0.0240988,-0.680601,10,0.0252978,0.978813,2.86056,2.09562,0.999349
18400,20,474,526,1000,0.0211478,-0.622697,10,0.0202685,0.996079,3.20886,1.86498,1.00147
18500,20,515,485,1000,0.0260021,-0.645915,10,0.0263666,0.967465,2.7165,1.96311,0.997349
18600,20,508,492,1000,0.0286642,-0.589016,10,0.0277015,0.969917,3.05512,1.91732,0.998932
18700,20,499,501,1000,0.0298068,-0.607892,10,0.0293262,0.965771,3.06814,1.80561,0.987357
18800,20,492,508,1000,0.0339978,-0.602466,10,0.0333644,0.945291,2.94919,1.94309,0.983522
18900,20,499,501,1000,0.0413897,-0.643776,10,0.0406742,0.93994,3.01202,1.92585,0.992136
19000,20,504,496,1000,0.0309649,-0.662745,10,0.0304504,0.96833,2.91468,2.02579,0.988848
19100,20,495,505,1000,0.0270487,-0.701917,10,0.0279788,0.959706,3.10707,1.95354,0.993789
19200,20,480,520,1000,0.0229084,-0.735363,10,0.0230359,0.987478,3.175,1.97917,0.996858
19300,20,504,496,1000,0.0309459,-0.738269,10,0.0312998,0.958447,3.00198,2.12698,0.989543
19400,20,491,509,1000,0.0255167,-0.738163,10,0.0245736,0.957493,3.08147,1.89409,0.989639
19500,20,520,480,1000,0.0182655,-0.742333,10,0.018817,0.994176,3.09231,1.98846,1.00903
19600,20,496,504,1000,0.0440159,-0.774945,10,0.0446493,0.963559,2.91331,2.04234,1.00305
19700,20,515,485,1000,0.0402127,-0.78277,10,0.0393632,0.945275,2.88932,2.00971,1.00329
19800,20,492,508,1000,0.0407488,-0.72683,10,0.0408808,0.977049,3.05894,1.94106,1.00104
19900,20,534,466,1000,0.0221802,-0.744197,10,0.0234745,0.992034,3.00375,1.897,1.00948
20000,20,495,505,1000,0.015654,-0.743401,10,0.0157027,0.964771,3.00404,1.89091,0.981899
20100,20,488,512,1000,0.0292691,-0.680971,10,0.0283569,0.97158,3.04303,1.99795,1.00249
20200,20,495,505,1000,0.0222165,-0.601475,10,0.0225872,0.983027,2.98182,1.91313,1.01014
20300,20,524,476,1000,0.0264868,-0.602059,10,0.0272357,0.969694,3.01908,1.9542,1.00037
20400,20,501,499,1000,0.0281975,-0.543763,10,0.0294831,0.965738,3.18762,1.9501,0.985167
20500,20,507,493,1000,0.0279084,-0.514669,10,0.0288698,0.976441,3.12032,1.99606,1.00646
20600,20,538,462,1000,0.0244574,-0.511395,10,0.0248771,0.974699,2.98141,1.90149,1.00432
20700,20,479,521,1000,0.0219935,-0.548354,10,0.0220248,0.98093,3.119,1.98747,1.01862
20800,20,490,510,1000,0.0209554,-0.487367,10,0.0206459,0.9659,3.02041,1.96327,1.00377
20900,20,505,495,1000,0.0183778,-0.51693,10,0.0178142,0.983441,3.10891,1.93069,1.00876
21000,20,508,492,1000,0.0259637,-0.521573,10,0.0257839,0.977058,3.04331,1.95079,1.01932
21100,20,510,490,1000,0.0225395,-0.470234,10,0.0243281,0.983755,3.03922,1.97843,1.00668
21200,20,496,504,1000,0.0316448,-0.49731,10,0.0302705,0.936593,2.92339,2.0746,0.985801
21300,20,490,510,1000,0.0223496,-0.482872,10,0.0226176,0.978094,2.99592,1.96939,1.01113
21400,20,505,495,1000,0.028058,-0.441962,10,0.0276371,0.986865,3.00396,1.97822,1.01305
21500,20,514,486,1000,0.0355158,-0.414184,10,0.0371023,0.997496,3.20039,1.99416,1.02195
21600,20,502,498,1000,0.0276236,-0.426803,10,0.0275482,0.994083,3.00797,1.88247,1.00405
21700,20,492,508,1000,0.0220454,-0.448293,10,0.0218815,0.988932,3.08333,1.99797,1.01077
21800,20,494,506,1000,0.0208388,-0.401618,10,0.022605,0.99266,3.10121,1.86032,1.0079
21900,20,504,496,1000,0.0255048,-0.456185,10,0.0264919,0.98171,3.06746,1.93849,1.00131
22000,20,510,490,1000,0.0273741,-0.477466,10,0.0236369,0.962143,3.08627,1.89412,0.994786
22100,20,513,487,1000,0.0157535,-0.411298,10,0.0156014,0.993146,3.09162,1.87524,1.01015
22200,20,477,523,1000,0.0134646,-0.372121,10,0.0129181,1.00424,3.03983,1.86373,1.00314
22300,20,490,510,1000,0.0123279,-0.368587,10,0.0132312,0.988055,2.97551,1.89184,0.995246
22400,20,505,495,1000,0.0210373,-0.446193,10,0.0203039,0.987236,2.93663,1.86931,0.99946
22500,20,505,495,1000,0.0331067,-0.395615,10,0.0317033,0.958951,2.97228,2.00594,0.99834
22600,20,491,509,1000,0.0132619,-0.35202,10,0.0144582,0.990478,3.11405,1.89613,0.999245
22700,20,517,483,1000,0.0122994,-0.36793,10,0.0117094,0.982781,2.97485,2.03868,1.00866
22800,20,515,485,1000,0.0122259,-0.363591,10,0.0122651,0.977999,3.1301,1.80777,1.01389
22900,20,509,491,1000,0.00718352,-0.334167,10,0.00676386,0.991098,3.01572,2.07662,0.996012
23000,20,509,491,1000,0.00906965,-0.326104,10,0.00955507,1.00405,3.11591,1.92534,1.00349
23100,20,493,507,1000,0.00755716,-0.34515,10,0.00814289,0.978838,3.09939,2.03651,0.995855
23200,20,501,499,1000,0.0109839,-0.358861,10,0.00869933,0.977427,3.12375,1.86627,0.983327
23300,20,527,473,1000,0.00884838,-0.345686,10,0.00930014,0.977886,3.10247,1.87476,0.982524
23400,20,469,531,1000,0.00831878,-0.360169,10,0.0075852,1.01592,3.09168,1.93603,1.00381
23500,20,529,471,1000,0.010207,-0.356626,10,0.0103166,0.972819,3.03781,1.97543,0.984689
23600,20,491,509,1000,0.0147031,-0.310978,10,0.0133718,0.994558,3.06314,1.91446,1.0101
23700,20,493,507,1000,0.0025936,-0.285323,10,0.00241906,0.989743,3.1217,1.96957,0.987917
23800,20,518,482,1000,0.00688363,-0.31275,10,0.00655429,0.984186,2.93822,1.94208,0.987515
23900,20,512,488,1000,0.00651863,-0.287311,10,0.00685607,0.9961,3.05078,1.94727,1.0069
24000,20,502,498,1000,0.00669631,-0.323168,10,0.00807499,0.98999,3.08765,1.9741,1.00704
24100,20,504,496,1000,0.00858899,-0.308125,10,0.00824354,0.989936,2.9881,1.79167,1.00595
24200,20,484,516,1000,0.00482743,-0.278907,10,0.00480653,0.994609,3.06612,1.89669,1.00634
24300,20,507,493,1000,0.00362054,-0.28667,10,0.00375684,0.993081,2.87574,1.83037,0.996391
24400,20,521,479,1000,0.0044815,-0.3351,10,0.00399578,1.00177,3.08829,1.92706,0.997385
24500,20,494,506,1000,0.00543643,-0.287799,10,0.00484892,1.0092,3.18219,1.91093,1.0085
24600,20,514,486,1000,0.00263973,-0.221892,10,0.00288113,1.00012,3.07198,2.00389,1.00574
24700,20,520,480,1000,0.00339732,-0.239648,10,0.00333967,1.00707,2.99808,1.92115,0.996803
24800,20,505,495,1000,0.00392885,-0.37164,10,0.00272566,1.00222,3.22772,1.9802,1.00612
24900,20,506,494,1000,0.00494161,-0.37206,10,0.00500809,0.983239,3.00593,1.94071,0.98632
25000,20,484,516,1000,0.00827745,-0.418474,10,0.00805361,0.986722,2.94628,1.9876,0.998633
