Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
9870,23,504,496,1000,0.0569045,1.72748,10,0.0561799,0.944893,1.98413,0.486111,0.988133
9880,23,500,500,1000,0.0606667,1.72048,10,0.0611878,0.939496,2,0.464,1.00626
9890,23,501,499,1000,0.0588894,1.72272,10,0.0599525,0.945267,1.99601,0.522954,1.00643
9900,23,479,521,1000,0.0521205,1.718,10,0.048464,0.97196,2.08768,0.599165,1.00962
9910,23,503,497,1000,0.0538815,1.71434,10,0.0530239,0.956456,1.98807,0.343936,0.993521
9920,23,526,474,1000,0.0584058,1.7175,10,0.0623358,0.933676,1.90114,0.501901,1.00698
9930,23,509,491,1000,0.0494843,1.70829,10,0.0491324,0.961821,1.96464,0.495088,0.992114
9940,23,521,479,1000,0.0451403,1.70918,10,0.0462657,0.942875,1.91939,0.485605,0.993735
9950,23,512,488,1000,0.0415615,1.71192,10,0.0413699,0.981213,1.95312,0.402344,1.00737
9960,23,485,515,1000,0.0398816,1.71713,10,0.0395868,0.949086,2.06186,0.486598,0.993526
9970,23,523,477,1000,0.0396606,1.71213,10,0.0372783,0.943953,1.91205,0.462715,0.995849
9980,23,493,507,1000,0.0409747,1.70913,10,0.0424878,0.958303,2.0284,0.458418,1.00731
9990,23,528,472,1000,0.0390812,1.71256,10,0.0368673,0.976337,1.89394,0.471591,0.985328
10000,23,498,502,1000,0.0378584,1.71581,10,0.0381108,0.977484,2.00803,0.463855,1.00414
10010,23,502,498,1000,0.0382007,1.72515,10,0.037762,0.956541,1.99203,0.442231,0.992765
10020,23,511,489,1000,0.0411768,1.71907,10,0.0405417,0.943492,1.95695,0.489237,0.992631
10030,23,486,514,1000,0.0457679,1.72903,10,0.0464504,0.941206,2.05761,0.528807,0.995369
10040,23,515,485,1000,0.0425643,1.72967,10,0.0427029,0.981445,1.94175,0.528155,1.01277
10050,23,518,482,1000,0.0416317,1.72773,10,0.0418019,0.978909,1.9305,0.523166,1.01917
10060,23,489,511,1000,0.0401317,1.73325,10,0.0415965,0.959253,2.04499,0.525562,1.0122
10070,23,513,487,1000,0.041362,1.73183,10,0.0399782,0.938957,1.94932,0.54386,0.986931
10080,23,469,531,1000,0.0502059,1.73875,10,0.053472,0.955291,2.1322,0.571429,1.00764
10090,23,493,507,1000,0.0511314,1.74395,10,0.0505596,0.938637,2.0284,0.525355,0.993939
10100,23,491,509,1000,0.0567615,1.74882,10,0.0569349,0.939569,2.03666,0.507128,0.997562
10110,23,467,533,1000,0.0559221,1.75574,10,0.0557544,0.933887,2.14133,0.524625,0.986397
10120,23,482,518,1000,0.0545254,1.76099,10,0.0552247,0.939476,2.07469,0.572614,0.996039
10130,23,512,488,1000,0.0523098,1.75534,10,0.0538244,0.953665,1.95312,0.533203,0.992899
10140,23,504,496,1000,0.0522369,1.754,10,0.0506509,0.951999,1.98413,0.501984,0.999619
10150,23,468,532,1000,0.0575434,1.76177,10,0.0601908,0.948309,2.13675,0.564103,1.00062
10160,23,490,510,1000,0.057316,1.76553,10,0.0581254,0.947363,2.04082,0.508163,0.997854
10170,23,478,522,1000,0.0579058,1.75442,10,0.0560536,0.939253,2.09205,0.546025,1.00676
10180,23,501,499,1000,0.0502414,1.74932,10,0.0509509,0.946041,1.99601,0.506986,1.01487
10190,23,450,550,1000,0.0517832,1.76332,10,0.0488679,0.934186,2.22222,0.591111,0.987102
10200,23,486,514,1000,0.0479165,1.77263,10,0.0489246,0.957879,2.05761,0.502058,1.00311
10210,23,489,511,1000,0.049656,1.77915,10,0.0492514,0.950316,2.04499,0.478528,0.996722
10220,23,496,504,1000,0.049271,1.77768,10,0.0476586,0.936342,2.01613,0.550403,0.996445
10230,23,500,500,1000,0.0560119,1.77858,10,0.0558746,0.930173,2,0.478,0.988879
10240,23,467,533,1000,0.0567111,1.79899,10,0.0578021,0.954456,2.14133,0.43469,1.00904
10250,23,544,456,1000,0.0551832,1.80687,10,0.0541359,0.951552,1.83824,0.4375,1.00423
10260,23,511,489,1000,0.0493083,1.80948,10,0.0468129,0.93068,1.95695,0.524462,0.989752
10270,23,496,504,1000,0.0439178,1.80823,10,0.0440009,0.944529,2.01613,0.552419,0.997968
10280,23,471,529,1000,0.0464333,1.81262,10,0.047237,0.948777,2.12314,0.539278,0.999788
10290,23,501,499,1000,0.0507601,1.81348,10,0.0495214,0.921332,1.99601,0.558882,0.983408
10300,23,501,499,1000,0.0534762,1.82184,10,0.0555668,0.950374,1.99601,0.44511,1.00008
10310,23,511,489,1000,0.0608847,1.81712,10,0.0598618,0.924971,1.95695,0.493151,0.986863
10320,23,476,524,1000,0.0573921,1.82886,10,0.0554072,0.941356,2.10084,0.552521,1.00583
10330,23,504,496,1000,0.056066,1.8189,10,0.0563217,0.948843,1.98413,0.46627,1.00495
10340,23,506,494,1000,0.0620929,1.82635,10,0.0640917,0.936935,1.97628,0.505929,1.0028
10350,23,500,500,1000,0.0576773,1.83623,10,0.0582989,0.956852,2,0.494,1.00589
10360,23,499,501,1000,0.056096,1.83318,10,0.0551913,0.960229,2.00401,0.52505,1.00739
10370,23,529,471,1000,0.05901,1.83598,10,0.0578507,0.949975,1.89036,0.442344,1.01166
10380,23,499,501,1000,0.0617144,1.83234,10,0.0591857,0.929338,2.00401,0.498998,1.00126
10390,23,488,512,1000,0.0620271,1.8276,10,0.060322,0.94171,2.04918,0.545082,1.00588
10400,23,466,534,1000,0.0562761,1.83468,10,0.0573276,0.917894,2.14592,0.583691,0.982111
10410,23,479,521,1000,0.0541858,1.82567,10,0.0548357,0.962206,2.08768,0.54071,1.01048
10420,23,476,524,1000,0.0572866,1.81682,10,0.056142,0.928703,2.10084,0.548319,0.996552
10430,23,518,482,1000,0.0567131,1.8178,10,0.0569776,0.929876,1.9305,0.484556,0.992414
10440,23,483,517,1000,0.05085,1.80521,10,0.0493046,0.910592,2.07039,0.534161,0.986209
10450,23,514,486,1000,0.0632238,1.80415,10,0.0618699,0.92269,1.94553,0.527237,1.00036
10460,23,518,482,1000,0.0656216,1.80841,10,0.0631873,0.928993,1.9305,0.521236,0.996463
10470,23,500,500,1000,0.0581717,1.79273,10,0.0559741,0.925583,2,0.48,0.986429
10480,23,499,501,1000,0.0563261,1.79968,10,0.0610887,0.961882,2.00401,0.503006,1.01159
10490,23,489,511,1000,0.0565862,1.79922,10,0.0586858,0.944905,2.04499,0.482618,1.00101
10500,23,501,499,1000,0.0494176,1.80541,10,0.0480075,0.936589,1.99601,0.520958,0.997483
10510,23,508,492,1000,0.0492214,1.80915,10,0.0499517,0.96618,1.9685,0.503937,1.01009
10520,23,499,501,1000,0.0415342,1.78587,10,0.0442528,0.953266,2.00401,0.543086,1.00553
10530,23,499,501,1000,0.0386475,1.78131,10,0.0391529,0.958352,2.00401,0.498998,0.994887
10540,23,479,521,1000,0.0412061,1.78906,10,0.0403155,0.973251,2.08768,0.549061,1.01496
10550,23,493,507,1000,0.041463,1.77412,10,0.0400042,0.980759,2.0284,0.452333,1.00845
10560,23,505,495,1000,0.0449061,1.7534,10,0.0471457,0.956674,1.9802,0.453465,1.00063
10570,23,506,494,1000,0.0406102,1.75841,10,0.0410444,0.953246,1.97628,0.563241,0.994097
10580,23,499,501,1000,0.0310176,1.77061,10,0.0289194,0.964405,2.00401,0.49499,1.00819
10590,23,517,483,1000,0.0354351,1.76407,10,0.0390152,0.992438,1.93424,0.460348,1.02758
10600,23,473,527,1000,0.0315754,1.75741,10,0.0316845,0.979076,2.11416,0.560254,0.994661
10610,23,490,510,1000,0.030502,1.75478,10,0.029066,0.950837,2.04082,0.557143,0.988222
10620,23,504,496,1000,0.0305298,1.76211,10,0.0307076,0.965943,1.98413,0.515873,1.0052
10630,23,529,471,1000,0.0271109,1.76866,10,0.0273414,0.969898,1.89036,0.453686,0.997693
10640,23,528,472,1000,0.0257835,1.76137,10,0.0260159,0.997354,1.89394,0.422348,1.00185
10650,23,522,478,1000,0.0298801,1.7582,10,0.0304194,0.952212,1.91571,0.461686,1.0001
10660,23,518,482,1000,0.0296279,1.76117,10,0.0311888,0.968769,1.9305,0.455598,1.0035
10670,23,501,499,1000,0.0368581,1.75186,10,0.0370206,0.958385,1.99601,0.510978,1.00152
10680,23,488,512,1000,0.0340419,1.73689,10,0.0337939,0.964513,2.04918,0.465164,1.0033
10690,23,510,490,1000,0.0345531,1.73972,10,0.0343331,0.962071,1.96078,0.494118,0.996888
10700,23,502,498,1000,0.0321565,1.74024,10,0.0309562,0.98298,1.99203,0.488048,1.01522
10710,23,522,478,1000,0.0291934,1.74724,10,0.0295082,0.976749,1.91571,0.444444,1.00374
10720,23,493,507,1000,0.0274803,1.74119,10,0.0279698,0.978059,2.0284,0.53144,1.0114
10730,23,527,473,1000,0.0277958,1.73722,10,0.0311119,0.985349,1.89753,0.449715,1.00414
10740,23,507,493,1000,0.0337208,1.73636,10,0.0350878,0.968863,1.97239,0.506903,1.0092
10750,23,500,500,1000,0.0358218,1.73236,10,0.035875,0.971954,2,0.484,0.999277
10760,23,502,498,1000,0.0352024,1.72768,10,0.0348218,0.958141,1.99203,0.444223,0.994339
10770,23,480,520,1000,0.0320931,1.71885,10,0.0313372,0.950645,2.08333,0.533333,0.975785
10780,23,522,478,1000,0.033992,1.7274,10,0.0336174,0.989638,1.91571,0.44636,1.01294
10790,23,517,483,1000,0.0305529,1.7203,10,0.0303152,0.950279,1.93424,0.537718,0.989201
10800,23,503,497,1000,0.0328293,1.72399,10,0.0322888,0.960572,1.98807,0.463221,0.993739
10810,23,499,501,1000,0.0335096,1.72859,10,0.0344006,0.974523,2.00401,0.49499,1.00286
10820,23,465,535,1000,0.0265208,1.72765,10,0.0260939,0.971806,2.15054,0.505376,0.996803
10830,23,510,490,1000,0.030243,1.72637,10,0.0285411,0.963181,1.96078,0.468627,0.998218
10840,23,508,492,1000,0.0320767,1.72963,10,0.0316171,0.969484,1.9685,0.470472,0.985133
10850,23,457,543,1000,0.0357724,1.73387,10,0.036706,0.959136,2.18818,0.540481,0.989251
10860,23,515,485,1000,0.0405227,1.73735,10,0.0400157,0.963122,1.94175,0.506796,1.0098
10870,23,499,501,1000,0.0393506,1.73973,10,0.0391492,0.928527,2.00401,0.456914,0.987183
10880,23,488,512,1000,0.0402483,1.73733,10,0.0393137,0.938395,2.04918,0.510246,0.988328
10890,23,477,523,1000,0.0418314,1.74658,10,0.0401493,0.96192,2.09644,0.509434,0.987361
10900,23,514,486,1000,0.0383512,1.73793,10,0.0376447,0.936167,1.94553,0.494163,0.987464
10910,23,483,517,1000,0.0394765,1.7291,10,0.0384177,0.962917,2.07039,0.544513,1.00803
10920,23,516,484,1000,0.0410299,1.72909,10,0.0408062,0.960897,1.93798,0.405039,1.00093
10930,23,487,513,1000,0.0427422,1.73128,10,0.0432993,0.956934,2.05339,0.480493,1.00452
10940,23,526,474,1000,0.0442701,1.72381,10,0.0438564,0.948068,1.90114,0.380228,0.992653
10950,23,501,499,1000,0.0411752,1.72832,10,0.0398594,0.951549,1.99601,0.451098,0.996515
10960,23,514,486,1000,0.0382798,1.74109,10,0.0378977,0.94636,1.94553,0.470817,0.999796
10970,23,526,474,1000,0.0416134,1.74423,10,0.0423087,0.965639,1.90114,0.48289,1.01111
10980,23,492,508,1000,0.0399769,1.73284,10,0.0411815,0.960146,2.03252,0.558943,0.991425
10990,23,532,468,1000,0.0399768,1.73505,10,0.0380794,0.947745,1.8797,0.447368,0.990398
11000,23,516,484,1000,0.0439245,1.74595,10,0.0434614,0.972252,1.93798,0.389535,0.996323
11010,23,507,493,1000,0.0485489,1.74138,10,0.0477025,0.955636,1.97239,0.497041,1.00913
11020,23,522,478,1000,0.0459094,1.74571,10,0.0432361,0.957758,1.91571,0.450192,1.00059
11030,23,483,517,1000,0.0483767,1.74751,10,0.0490747,0.927465,2.07039,0.63147,0.990403
11040,23,454,546,1000,0.0482234,1.7409,10,0.0476206,0.976819,2.20264,0.480176,1.01147
11050,23,503,497,1000,0.0456068,1.74281,10,0.0448604,0.967104,1.98807,0.558648,1.00831
11060,23,514,486,1000,0.0480415,1.74133,10,0.0501977,0.983613,1.94553,0.511673,1.01038
11070,23,484,516,1000,0.0484948,1.73976,10,0.0506095,0.945128,2.06612,0.586777,0.99363
11080,23,501,499,1000,0.0472411,1.74689,10,0.0473232,0.956945,1.99601,0.483034,0.98711
11090,23,507,493,1000,0.0485681,1.75156,10,0.047075,0.932348,1.97239,0.497041,0.982669
11100,23,486,514,1000,0.0543649,1.74908,10,0.0552161,0.963945,2.05761,0.5,1.00447
11110,23,495,505,1000,0.05313,1.75664,10,0.0538997,0.948054,2.0202,0.505051,0.99886
11120,23,497,503,1000,0.0576687,1.75444,10,0.0559692,0.964955,2.01207,0.501006,1.0166
11130,23,498,502,1000,0.0629713,1.76487,10,0.0621303,0.926605,2.00803,0.606426,1.00298
11140,23,503,497,1000,0.0659654,1.76789,10,0.0651961,0.9089,1.98807,0.524851,0.976334
11150,23,500,500,1000,0.0601245,1.76564,10,0.0585932,0.93799,2,0.528,0.998915
11160,23,498,502,1000,0.061934,1.78728,10,0.0607248,0.942811,2.00803,0.504016,0.987924
11170,23,472,528,1000,0.0612172,1.78731,10,0.0609122,0.93633,2.11864,0.512712,0.997835
11180,23,490,510,1000,0.0639621,1.78554,10,0.0643262,0.931005,2.04082,0.512245,1.0113
11190,23,494,506,1000,0.0695858,1.7838,10,0.0702498,0.921852,2.02429,0.54251,1.00489
11200,23,486,514,1000,0.074467,1.77117,10,0.0750605,0.931947,2.05761,0.475309,1.01556
11210,23,494,506,1000,0.0708427,1.77328,10,0.0714007,0.930672,2.02429,0.530364,1.00769
11220,23,493,507,1000,0.0679594,1.78463,10,0.0690578,0.925607,2.0284,0.535497,0.993227
11230,23,525,475,1000,0.0637628,1.80471,10,0.062047,0.924156,1.90476,0.472381,0.991643
11240,23,513,487,1000,0.065355,1.81802,10,0.0618875,0.924694,1.94932,0.469786,0.986763
11250,23,515,485,1000,0.0638604,1.81601,10,0.0646673,0.949537,1.94175,0.493204,1.00522
11260,23,511,489,1000,0.0664928,1.81594,10,0.0688024,0.939311,1.95695,0.502935,1.00095
11270,23,481,519,1000,0.0628048,1.84514,10,0.0665578,0.938092,2.079,0.465696,0.998243
11280,23,503,497,1000,0.0552411,1.86431,10,0.0550503,0.936063,1.98807,0.463221,0.999732
11290,23,493,507,1000,0.0569052,1.87098,10,0.0567157,0.936235,2.0284,0.525355,0.992757
11300,23,521,479,1000,0.0571353,1.87691,10,0.060471,0.944275,1.91939,0.583493,1.00665
11310,23,497,503,1000,0.0508561,1.87773,10,0.0528684,0.961528,2.01207,0.515091,1.0101
11320,23,513,487,1000,0.0484076,1.87291,10,0.0494051,0.935497,1.94932,0.434698,0.999181
11330,23,515,485,1000,0.0508818,1.88059,10,0.051327,0.940612,1.94175,0.504854,0.983241
11340,23,511,489,1000,0.0454366,1.89406,10,0.044573,0.947191,1.95695,0.585127,0.994894
11350,23,491,509,1000,0.0403705,1.89309,10,0.0403587,0.968921,2.03666,0.480652,1.00786
11360,23,514,486,1000,0.0428514,1.90967,10,0.0432384,0.950329,1.94553,0.468872,0.994221
11370,23,507,493,1000,0.0473071,1.91817,10,0.0465816,0.959118,1.97239,0.497041,1.007
11380,23,510,490,1000,0.0476923,1.92373,10,0.0503455,0.970993,1.96078,0.498039,1.01172
11390,23,518,482,1000,0.0454969,1.9359,10,0.0458397,0.960983,1.9305,0.474903,1.00459
11400,23,504,496,1000,0.0399585,1.94509,10,0.0416423,0.980328,1.98413,0.486111,1.00415
11410,23,512,488,1000,0.0399956,1.92656,10,0.039392,0.949613,1.95312,0.507812,0.997333
11420,23,496,504,1000,0.0423286,1.92779,10,0.0417996,0.940651,2.01613,0.491935,0.995225
11430,23,523,477,1000,0.0419214,1.93139,10,0.0409011,0.955715,1.91205,0.49522,0.986561
11440,23,519,481,1000,0.0392625,1.94606,10,0.037484,0.957827,1.92678,0.49711,1.00105
11450,23,493,507,1000,0.0407903,1.97308,10,0.0411229,0.965155,2.0284,0.541582,0.996671
11460,23,484,516,1000,0.0417557,1.9664,10,0.0408061,0.955802,2.06612,0.433884,0.992774
11470,23,519,481,1000,0.0407542,1.95084,10,0.0397697,0.949211,1.92678,0.441233,0.996689
11480,23,484,516,1000,0.0438517,1.95004,10,0.0455427,0.955054,2.06612,0.516529,1.00104
11490,23,501,499,1000,0.0443803,1.94989,10,0.044917,0.959342,1.99601,0.53493,1.00921
11500,23,475,525,1000,0.0413518,1.94872,10,0.0407991,0.946439,2.10526,0.494737,0.991142
11510,23,495,505,1000,0.0488147,1.95429,10,0.0494359,0.965703,2.0202,0.462626,1.00422
11520,23,523,477,1000,0.0477043,1.95783,10,0.0475806,0.970207,1.91205,0.487572,1.01751
11530,23,500,500,1000,0.0480563,1.95357,10,0.0475591,0.970617,2,0.422,1.00301
11540,23,482,518,1000,0.0486797,1.97857,10,0.0495181,0.952288,2.07469,0.53112,0.996003
11550,23,482,518,1000,0.048099,1.9573,10,0.0497791,0.936834,2.07469,0.618257,0.998096
11560,23,490,510,1000,0.0494833,1.95368,10,0.0494103,0.951272,2.04082,0.581633,1.0074
11570,23,486,514,1000,0.0534855,1.95189,10,0.0517935,0.964377,2.05761,0.49177,0.993874
11580,23,516,484,1000,0.0491872,1.91823,10,0.0507577,0.954985,1.93798,0.517442,0.99684
11590,23,470,530,1000,0.0502549,1.93142,10,0.0469482,0.942028,2.12766,0.580851,0.991348
11600,23,514,486,1000,0.0480825,1.92285,10,0.0484662,0.944188,1.94553,0.472763,0.999589
11610,23,501,499,1000,0.0407422,1.93203,10,0.0421865,0.962328,1.99601,0.530938,0.989207
11620,23,501,499,1000,0.0448081,1.91263,10,0.0426087,0.966534,1.99601,0.542914,1.0012
11630,23,507,493,1000,0.0402438,1.90852,10,0.0417074,0.958925,1.97239,0.493097,1.00367
11640,23,487,513,1000,0.0401431,1.90036,10,0.0400678,0.953353,2.05339,0.552361,1.00404
11650,23,513,487,1000,0.041309,1.91425,10,0.0389183,0.94755,1.94932,0.471735,1.00044
11660,23,489,511,1000,0.0372516,1.91586,10,0.0366477,0.987332,2.04499,0.523517,1.01069
11670,23,473,527,1000,0.0408623,1.917,10,0.0407484,0.961424,2.11416,0.547569,0.999686
11680,23,514,486,1000,0.0401229,1.92867,10,0.0398321,0.957096,1.94553,0.461089,1.01216
11690,23,475,525,1000,0.0381525,1.9293,10,0.0395287,0.942673,2.10526,0.562105,0.98259
11700,23,507,493,1000,0.0387456,1.93074,10,0.0397826,0.932955,1.97239,0.556213,0.983232
11710,23,484,516,1000,0.0360929,1.92528,10,0.0360312,0.955625,2.06612,0.512397,1.00492
11720,23,504,496,1000,0.0357985,1.92293,10,0.0363144,0.948416,1.98413,0.472222,0.996303
11730,23,514,486,1000,0.0378311,1.9142,10,0.0387455,0.945904,1.94553,0.461089,0.996985
11740,23,520,480,1000,0.0361675,1.92397,10,0.0354323,0.958913,1.92308,0.475,0.991488
11750,23,497,503,1000,0.0402629,1.90811,10,0.040651,0.964972,2.01207,0.503018,1.01123
11760,23,497,503,1000,0.0364332,1.91875,10,0.0362146,0.944152,2.01207,0.432596,0.997299
11770,23,507,493,1000,0.0338367,1.9211,10,0.0347949,0.944494,1.97239,0.510848,0.988418
11780,23,519,481,1000,0.0297485,1.91304,10,0.0293199,0.978921,1.92678,0.500963,1.00483
11790,23,482,518,1000,0.0346415,1.90199,10,0.0367051,0.939068,2.07469,0.526971,0.986373
11800,23,487,513,1000,0.0356024,1.90013,10,0.0344258,0.974515,2.05339,0.464066,1.00187
11810,23,540,460,1000,0.0373562,1.90679,10,0.038094,0.975636,1.85185,0.42963,1.00847
11820,23,484,516,1000,0.0392713,1.91071,10,0.0404007,0.967705,2.06612,0.590909,1.00459
11830,23,494,506,1000,0.0413669,1.89545,10,0.0406153,0.934987,2.02429,0.566802,0.984919
11840,23,511,489,1000,0.0444008,1.88728,10,0.0433645,0.960362,1.95695,0.483366,1.00974
11850,23,523,477,1000,0.046709,1.88805,10,0.0463424,0.956143,1.91205,0.43021,1.00725
11860,23,500,500,1000,0.0465797,1.88932,10,0.0455867,0.934197,2,0.508,0.985578
11870,23,510,490,1000,0.0452608,1.90378,10,0.0462657,0.944272,1.96078,0.539216,0.999987
11880,23,500,500,1000,0.0481993,1.90784,10,0.04775,0.967407,2,0.472,1.00921
11890,23,503,497,1000,0.0486324,1.91482,10,0.0480078,0.946342,1.98807,0.582505,0.991125
11900,23,509,491,1000,0.0511968,1.92429,10,0.0473235,0.914307,1.96464,0.491159,0.987471
11910,23,498,502,1000,0.0450899,1.93808,10,0.0426923,0.95008,2.00803,0.532129,1.00087
11920,23,475,525,1000,0.0433242,1.93056,10,0.0430723,0.953925,2.10526,0.530526,1.00082
11930,23,484,516,1000,0.0467708,1.94316,10,0.0458057,0.951709,2.06612,0.487603,0.9966
11940,23,507,493,1000,0.0466258,1.96363,10,0.0454803,0.931654,1.97239,0.441815,0.978321
11950,23,515,485,1000,0.0457532,1.95559,10,0.0442769,0.96107,1.94175,0.469903,0.997867
11960,23,506,494,1000,0.039363,1.96799,10,0.0405672,0.944137,1.97628,0.450593,0.990155
11970,23,528,472,1000,0.0395733,1.93812,10,0.0396533,0.955781,1.89394,0.534091,1.00085
11980,23,502,498,1000,0.0346456,1.93741,10,0.0343138,0.949181,1.99203,0.438247,0.994988
11990,23,495,505,1000,0.0332519,1.94839,10,0.0335838,0.986279,2.0202,0.452525,1.00825
12000,23,470,530,1000,0.0319613,1.96357,10,0.0318,0.964796,2.12766,0.568085,1.00301
12010,23,467,533,1000,0.0328596,1.94782,10,0.0323767,0.963064,2.14133,0.513919,1.00589
12020,23,516,484,1000,0.0351556,1.94343,10,0.0365417,0.966323,1.93798,0.463178,1.00217
12030,23,505,495,1000,0.0333263,1.92772,10,0.034252,0.96296,1.9802,0.49703,1.01301
12040,23,506,494,1000,0.0350343,1.91809,10,0.0338347,0.957685,1.97628,0.517787,1.00224
12050,23,494,506,1000,0.0336339,1.90255,10,0.0346549,0.963915,2.02429,0.42915,1.00001
12060,23,478,522,1000,0.033261,1.91196,10,0.0334037,0.961652,2.09205,0.493724,0.996336
12070,23,505,495,1000,0.0327781,1.91282,10,0.0342602,0.972944,1.9802,0.49505,1.00195
12080,23,490,510,1000,0.0386388,1.90337,10,0.0423716,0.964372,2.04082,0.5,1.01464
12090,23,482,518,1000,0.0408331,1.90051,10,0.0409845,0.938053,2.07469,0.473029,0.988821
12100,23,504,496,1000,0.0426427,1.89699,10,0.0435815,0.948705,1.98413,0.529762,1.00385
12110,23,505,495,1000,0.0439073,1.87715,10,0.0456327,0.949937,1.9802,0.512871,1.00952
12120,23,494,506,1000,0.0441125,1.88337,10,0.0417077,0.965237,2.02429,0.475709,1.00131
12130,23,493,507,1000,0.0441459,1.87334,10,0.046459,0.963061,2.0284,0.501014,1.00416
12140,23,514,486,1000,0.0423309,1.87043,10,0.0410851,0.95486,1.94553,0.420233,0.992466
12150,23,494,506,1000,0.0393568,1.86587,10,0.0384402,0.962828,2.02429,0.487854,0.992905
12160,23,489,511,1000,0.0401643,1.86193,10,0.0422587,0.958764,2.04499,0.580777,1.00279
12170,23,507,493,1000,0.0380965,1.86257,10,0.0364271,0.980482,1.97239,0.495069,1.00448
12180,23,504,496,1000,0.0369315,1.85025,10,0.0368439,0.958974,1.98413,0.482143,1.0089
12190,23,495,505,1000,0.0371393,1.85186,10,0.0352283,0.944867,2.0202,0.428283,1.00079
12200,23,539,461,1000,0.0375748,1.8646,10,0.0357992,0.979788,1.85529,0.476809,1.00918
12210,23,512,488,1000,0.0433691,1.85657,10,0.0454257,0.955863,1.95312,0.441406,1.01157
12220,23,529,471,1000,0.0460934,1.85142,10,0.0435801,0.964122,1.89036,0.499055,1.00119
12230,23,504,496,1000,0.04486,1.84191,10,0.0444507,0.953883,1.98413,0.452381,1.00711
12240,23,502,498,1000,0.0440831,1.83521,10,0.0453468,0.953957,1.99203,0.49004,0.990693
12250,23,498,502,1000,0.0456716,1.83274,10,0.047517,0.958163,2.00803,0.516064,1.0108
12260,23,518,482,1000,0.0428733,1.82912,10,0.0438624,0.962947,1.9305,0.455598,1.00947
12270,23,474,526,1000,0.0374088,1.82578,10,0.0379622,0.985165,2.1097,0.483122,1.01711
12280,23,483,517,1000,0.0359738,1.8224,10,0.0346498,0.946993,2.07039,0.513458,0.995191
12290,23,483,517,1000,0.0340459,1.82304,10,0.0322517,0.957867,2.07039,0.559006,0.99642
12300,23,496,504,1000,0.0354905,1.82294,10,0.0353257,0.971344,2.01613,0.471774,1.01205
12310,23,513,487,1000,0.0407058,1.82325,10,0.0433167,0.950089,1.94932,0.51462,0.999036
12320,23,498,502,1000,0.0396663,1.81835,10,0.0391828,0.961377,2.00803,0.477912,1.00393
12330,23,478,522,1000,0.0443764,1.81865,10,0.0439625,0.947526,2.09205,0.5,1.008
12340,23,515,485,1000,0.0447065,1.81688,10,0.0418855,0.93321,1.94175,0.479612,0.979673
12350,23,515,485,1000,0.0465567,1.81916,10,0.0450304,0.920208,1.94175,0.582524,0.979419
12360,23,501,499,1000,0.0405718,1.82098,10,0.0398342,0.962183,1.99601,0.477046,0.993062
12370,23,486,514,1000,0.0424837,1.82559,10,0.0447205,0.957436,2.05761,0.510288,1.00034
12380,23,459,541,1000,0.0448645,1.83138,10,0.046139,0.966014,2.17865,0.527233,1.00091
12390,23,483,517,1000,0.0407282,1.82299,10,0.040425,0.948726,2.07039,0.438923,0.993313
12400,23,488,512,1000,0.0467705,1.82355,10,0.0453401,0.938459,2.04918,0.52459,0.982335
12410,23,506,494,1000,0.048804,1.81969,10,0.0483374,0.965078,1.97628,0.438735,0.998889
12420,23,493,507,1000,0.0513192,1.81724,10,0.0543836,0.945087,2.0284,0.501014,0.996893
12430,23,501,499,1000,0.0537877,1.81962,10,0.0529858,0.955375,1.99601,0.542914,1.00845
12440,23,508,492,1000,0.0494055,1.82209,10,0.0508878,0.954592,1.9685,0.570866,0.993052
12450,23,508,492,1000,0.0414003,1.81363,10,0.0400956,0.936369,1.9685,0.527559,0.99053
12460,23,499,501,1000,0.0433732,1.81126,10,0.0478786,0.971303,2.00401,0.50501,1.00353
12470,23,478,522,1000,0.0427909,1.80693,10,0.0409906,0.953187,2.09205,0.485356,0.997351
12480,23,490,510,1000,0.0401175,1.81004,10,0.0388801,0.959373,2.04082,0.473469,1.00093
12490,23,496,504,1000,0.0320136,1.81238,10,0.028891,0.94497,2.01613,0.483871,0.984496
12500,23,497,503,1000,0.0299962,1.81761,10,0.0300877,0.979567,2.01207,0.537223,0.99672
12510,23,488,512,1000,0.030382,1.81033,10,0.0290594,0.986193,2.04918,0.477459,0.995061
12520,23,530,470,1000,0.0362635,1.81507,10,0.0358442,0.954602,1.88679,0.479245,0.99379
12530,23,488,512,1000,0.0411536,1.80899,10,0.0417989,0.968455,2.04918,0.459016,1.00367
12540,23,490,510,1000,0.0349699,1.81144,10,0.0350376,0.974351,2.04082,0.514286,1.00923
12550,23,486,514,1000,0.0366127,1.80928,10,0.0357507,0.943282,2.05761,0.539095,0.996595
12560,23,494,506,1000,0.0380545,1.81499,10,0.0379366,1.0029,2.02429,0.47166,1.00444
12570,23,504,496,1000,0.0335102,1.8115,10,0.0330713,0.961163,1.98413,0.494048,1.0032
12580,23,495,505,1000,0.0306809,1.8185,10,0.0315052,0.945095,2.0202,0.458586,0.990349
12590,23,491,509,1000,0.0294298,1.81267,10,0.0325403,0.970584,2.03666,0.519348,0.998323
12600,23,499,501,1000,0.027355,1.82058,10,0.0275326,0.970207,2.00401,0.531062,0.994557
