Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
1049,9,48,44,92,0.606096,0.805799,10,0.632569,0.413796,1.89583,3.02083,1.02682
1050,9,58,33,91,0.588883,0.801093,10,0.583649,0.410898,2,2.60345,0.982405
1051,9,49,67,116,0.593135,0.804597,10,0.574759,0.404369,1.79592,3.2449,0.984201
1052,9,39,49,88,0.596696,0.808152,10,0.608184,0.412549,2.15385,2.89744,0.987333
1053,9,43,41,84,0.599274,0.805137,10,0.546546,0.370681,1.7907,2.53488,0.982706
1054,9,47,30,77,0.605132,0.810971,10,0.576278,0.374165,1.87234,3.3617,0.979397
1055,9,46,42,88,0.606456,0.807836,10,0.67474,0.43618,2.02174,3.08696,1.02711
1056,9,49,44,93,0.608809,0.805428,10,0.563006,0.359944,2.06122,3.18367,0.965893
1057,9,48,53,101,0.610203,0.801044,10,0.635952,0.410527,1.83333,2.70833,1.02194
1058,9,53,35,88,0.607579,0.803385,10,0.605562,0.385433,1.77358,3.03774,0.976482
1059,9,39,55,94,0.609213,0.812058,10,0.573817,0.36878,1.92308,2.97436,0.975108
1060,9,42,33,75,0.607629,0.81808,10,0.604024,0.388529,1.92857,3,0.982929
1061,9,39,42,81,0.607833,0.823841,10,0.565151,0.363301,1.92308,3.10256,0.977656
1062,9,33,42,75,0.60692,0.821049,10,0.610086,0.391253,2.0303,2.9697,1.01158
1063,9,36,31,67,0.608771,0.82213,10,0.619356,0.396355,2.19444,2.80556,0.977104
1064,9,40,39,79,0.608873,0.82235,10,0.606679,0.394823,1.9,2.725,0.986142
1065,9,37,39,76,0.611573,0.818789,10,0.660459,0.423475,1.83784,3,1.09885
1066,9,34,34,68,0.609015,0.820795,10,0.58763,0.37726,1.94118,3.20588,0.993321
1067,9,35,31,66,0.609018,0.824861,10,0.578547,0.369747,2.02857,3.2,1.0214
1068,9,34,37,71,0.608991,0.823214,10,0.599412,0.38626,2.23529,3.14706,0.967499
1069,9,38,38,76,0.608877,0.825861,10,0.638693,0.411349,1.65789,3,1.04105
1070,9,26,37,63,0.608216,0.81983,10,0.594912,0.383884,2,2.5,0.966461
1071,9,23,29,52,0.608084,0.819603,10,0.579644,0.370038,1.69565,2.95652,0.92153
1072,9,19,20,39,0.614321,0.825159,10,0.605029,0.380569,2.42105,3.52632,1.02149
1073,9,26,20,46,0.616622,0.825381,10,0.536415,0.333289,2,3.88462,1.00307
1074,9,25,27,52,0.618616,0.827565,10,0.617113,0.381079,2.16,2.64,1.00339
1075,9,28,26,54,0.618933,0.827515,10,0.652293,0.400737,2.07143,2.89286,1.06078
1076,9,29,29,58,0.619971,0.818942,10,0.644771,0.389114,1.89655,2.48276,1.0441
1077,9,24,31,55,0.620582,0.814178,10,0.625053,0.380553,2.04167,2.66667,0.992499
1078,9,23,26,49,0.618406,0.81808,10,0.611572,0.369543,1.73913,3.08696,1.01415
1079,9,22,18,40,0.619804,0.830579,10,0.547002,0.337445,2,3.18182,0.945304
1080,9,22,22,44,0.615535,0.837821,10,0.578922,0.359981,2.22727,3.95455,0.969286
1081,9,22,27,49,0.609624,0.838141,10,0.685071,0.439063,1.54545,3.13636,1.05526
1082,9,15,19,34,0.612096,0.839873,10,0.502831,0.318284,2.2,4.06667,0.863886
1083,9,20,13,33,0.610088,0.822753,10,0.604217,0.384233,1.6,2.9,0.957953
1084,9,20,12,32,0.611847,0.816505,10,0.667405,0.419028,2.65,3.55,1.0522
1085,9,26,27,53,0.609707,0.812936,10,0.556951,0.358034,1.65385,2.96154,0.94249
1086,9,21,22,43,0.605593,0.81103,10,0.556547,0.361547,1.95238,3.09524,0.951674
1087,9,17,24,41,0.607594,0.807266,10,0.601728,0.38868,1.58824,2.88235,1.04936
1088,9,13,14,27,0.60741,0.808413,10,0.629642,0.406546,1.61538,3.07692,1.03654
1089,9,10,11,21,0.606348,0.803348,10,0.723159,0.470119,1.3,2.2,1.04934
1090,9,5,8,13,0.607262,0.793098,10,0.74362,0.480926,0.6,2.6,1.12697
1091,9,1,2,3,0.591828,0.838412,10,0.662196,0.474098,2,4,1.23341
1092,9,1,1,2,0.584112,0.864314,10,0.627737,0.40598,0,2,0.971105
